smiles,QED,Rings,AromaticRings,FractionCSP3,Lipinski_pass,Ro5_viol,MW,LogP,HBD,HBA,Veber_pass,Veber_viol,RotBonds,TPSA,TL_Oral,TL_QED,TL_BBB,TL_LogP,pred_pchembl_rf,pred_pchembl_gcn,sa_score,has_route
c1ccccccccc1,0.5062560331071598,1,1,0.0,True,,130.18999999999997,2.811000000000001,0,0,True,,0,0.0,green,yellow,green,green,4.963390029907226,3.7068541049957275,1.0,False
COC=CC1C=CN=Cc2ccc(cc2)N=C2CNCCC2=CC=CNC(=O)C1,0.7600505292583635,4,1,0.2608695652173913,True,,390.4870000000002,3.4213000000000013,2,5,True,,2,75.08000000000001,green,green,green,green,6.236940037727356,7.208184719085693,5.850745198854137,False
CCN1c2cccc(c2)C2CN3C=CC=C(C(=O)NC4CC4)C=CNC(=O)NC4=CC=CC(C=CC23)C=CC1CO4,0.4862981806322802,6,1,0.3333333333333333,True,MW>500,551.6910000000001,4.364500000000003,3,5,True,,3,85.94000000000001,green,yellow,green,green,6.983638352759679,8.074636459350586,7.004747487520312,True
CC=C1NCN=CC=C1CCC1=COC#C[SH](N(C)C2N=CC=CC=CC(C)=N2)C1,0.5215684007006622,3,0,0.34782608695652173,True,,423.5860000000001,3.850100000000003,2,6,True,,5,61.580000000000005,green,yellow,green,green,6.169000039100647,6.913790702819824,6.518069132738886,True
CC1C=Cc2cnc1ncnccc1c(cc[nH][nH]c2)NCC[SH](F)C=C1F,0.4760848297989783,3,1,0.21052631578947367,True,,404.4900000000001,4.610400000000004,4,4,True,,0,82.28,green,yellow,green,green,6.150000021616617,6.042753219604492,6.4020771671133945,False
C=C1CC(C2CO2)=CC=CN1OC1=C2C=C3C=C[SH]3OC2=C1,0.6387755669700503,5,0,0.17647058823529413,True,,313.378,3.4855000000000027,1,4,True,,3,34.230000000000004,green,green,green,green,5.340400019168854,8.537467002868652,5.9678366810293655,False
CC(C=CF)=C(N)SCC=CC(=O)C=Cc1ccccc1,0.6052222677699411,1,1,0.11764705882352941,True,,303.40200000000004,4.231700000000003,1,3,True,,7,43.09,green,green,green,green,5.918770990419388,6.1094255447387695,3.3747565278637213,False
COC1=CC=CN2C(N=CC=COC3CCN=N3)CCN=C3CC=CC=CC=CC12S3,0.45925355307863497,4,0,0.391304347826087,True,,437.5690000000002,4.759200000000005,0,8,True,,5,71.14,green,yellow,green,green,5.81704000377655,7.429612636566162,7.464645918563913,True
CN(C)C1=CC(=CNC(=O)NC=CC(C=CNC=CC=CC=O)C(C)(C)C)C1,0.32278773097605823,1,0,0.36363636363636365,True,,384.5240000000002,3.5668000000000024,3,4,True,,9,73.47,green,yellow,green,green,6.276599990367889,7.80867862701416,4.959470332181211,True
CCNC(C(=O)NCCN=O)c1ccc(F)cc1,0.5690665933936065,1,1,0.4166666666666667,True,,253.277,1.3589000000000002,2,4,True,,7,70.56,green,yellow,green,green,6.112814991950989,6.569321632385254,2.8867661892189656,True
C=CC1CC2=C(CC=N)CC=CC(=C(N=CC=O)C=C1C)C(C)C2,0.4327754219812892,2,0,0.38095238095238093,True,,322.4520000000001,4.984770000000005,1,3,True,,5,53.28,green,yellow,green,green,5.42685002040863,7.95121431350708,6.435464538955101,False
CC(N)c1ncccc(Nc2cc3ccc2CC3(C)C)[nH]cnc2ccccc2c(=O)nn1,0.5622139008562073,5,3,0.24,True,,441.5390000000001,3.9539000000000026,3,7,True,,3,122.47,green,yellow,yellow,green,6.34316617905526,6.542144775390625,4.811570397536075,True
CC12CC1NC=NN=CC=CN1c3ccc4c(c3)C(=O)NC4C1C=CC1=CC(C[O-])CC1=N2,0.691089550948621,7,1,0.36,True,,441.5150000000002,1.6255,2,7,True,,1,104.51,green,green,yellow,green,6.186889981587728,8.455367088317871,7.2089124882370115,False
CC=C1C=C1NC(=O)NC=CCC=CC1=C(F)C1=CC=C(C)F,0.736991174632232,2,0,0.16666666666666666,True,,316.351,4.626300000000003,2,1,True,,6,41.13,green,green,green,green,6.015399993896485,8.295948028564453,4.40178376335845,True
O=C1C2=CC(=CC3C=CC=CC=C[SH]23)C=Nn2cccc21,0.7315888965548553,4,1,0.058823529411764705,True,,294.3790000000001,3.351700000000002,1,3,True,,0,34.36,green,green,green,green,5.43349002234141,7.604572296142578,6.214885358067761,False
O=C1C=Cc2ccccc(=O)c2CN1,0.6491373749579785,2,1,0.09090909090909091,True,,187.19799999999998,0.6898,1,2,True,,0,46.17,green,green,green,green,5.507690006256103,6.682392120361328,2.7898271241536765,False
CC12C=CNC(N=C1)c1ccccc1C1C(=CC=CCCl)C1=NCC2,0.7799697047693593,4,1,0.3333333333333333,True,,351.8810000000002,4.542500000000004,1,3,True,,2,36.75,green,green,green,green,5.581820011774698,8.056163787841797,6.218115062951195,False
Cc1ccccc1OC1C=CC=CC=C1N=CN=CC=NC(CCF)C(C)[S+],0.34098695120630984,2,1,0.3181818181818182,True,,398.52700000000016,4.5858200000000044,0,3,True,,9,46.31,green,yellow,green,green,5.663933363517125,7.259626865386963,5.293626571116764,True
C[C@H]1CCCC(C=C2NCC3=CC2C=CC=NCCN3C=CN=C2CC=CC2(C)Br)N1,0.45922740522250877,4,0,0.52,True,,484.4860000000001,4.472500000000004,2,5,True,,3,52.02,green,yellow,green,green,5.649828323443731,7.676105499267578,7.0191639024450065,True
CC(N)=O,0.40103092275538377,0,0,0.5,True,,59.068,-0.5084000000000002,1,1,True,,0,43.09,green,yellow,green,yellow,5.513006662368775,5.337571620941162,1.8347076618525975,True
C=CCC(=CC=CC(C)=O)NC=C(C)F,0.4136638917360457,0,0,0.25,True,,209.26399999999995,3.0120000000000013,1,2,True,,6,29.1,green,yellow,green,green,5.709350000858307,7.000463008880615,4.069065426496224,True
C=CC(Cl)=CC=CN1N=CCN=CC1=COC1=CC=COC1.C=CC=C(Cl)CF,0.37676557520809834,2,0,0.14285714285714285,True,LogP>5,438.3300000000001,5.731400000000004,0,5,True,,7,46.42,green,yellow,green,yellow,5.394426687240601,7.364803791046143,5.181406947787642,False
C1=CC=CC23CNC4=CC=COC2N=C(C=C(C=C1)N4)SC=NN3,0.6285523295626947,5,0,0.17647058823529413,True,,339.424,1.8736999999999997,3,7,True,,0,70.03999999999999,green,green,green,green,5.5436179974555975,8.00580883026123,7.764291260587159,False
C=CC=CC=CN=CNC1=CN=CC1(C)CCC(C)=CC=CC,0.35912464518893894,1,0,0.3,True,LogP>5,309.457,5.094900000000005,1,2,True,,9,36.75,green,yellow,green,yellow,5.6346600065231325,7.567156791687012,5.073180595372483,True
CN(C)CCNC(=O)C1=CC2=C(C(=O)NCc3ccccc3F)C(=CC1)c1ccccc12,0.707301567685561,4,2,0.23076923076923078,True,,431.51100000000014,3.300600000000003,2,3,True,,7,61.440000000000005,green,green,green,green,6.402896677017211,7.544201850891113,3.512820081559763,True
CSC1(C)C=C2[CH]C=CC(=C2)OC1c1c(Cl)cccc1Cl,0.6768137572518722,3,1,0.23529411764705882,True,LogP>5,338.279,5.770790000000003,0,2,True,,2,9.23,green,green,green,yellow,5.580219997882843,7.799269676208496,5.359785921637597,False
CC=C(Cl)C1C=C(F)C(=CC=CF)N=CNC1=O,0.8243628282262768,1,0,0.16666666666666666,True,,272.682,3.123800000000001,1,2,True,,2,41.46,green,green,green,green,5.96664001305898,7.667410850524902,4.961623363473283,False
CC=CC=C1CCC=CN=CC2(C=CSC2)C(F)=NC(C)CC[C@H](C)CN1,0.6120260951315802,2,0,0.5454545454545454,True,LogP>5,389.5840000000002,5.834000000000007,1,4,True,,1,36.75,green,green,green,yellow,5.624403321266175,7.287334442138672,6.220316866894078,False
C[CH]CNC(=O)C(=CC=CC)CC1C2=CC(F)CC1=CC=C(F)C=C(N)CC2,0.38608344248388293,2,0,0.391304347826087,True,,387.49400000000014,4.919990000000004,2,2,True,,6,55.120000000000005,green,yellow,green,green,6.175223330815633,7.735666751861572,6.221899060604518,True
CC(C)CC=C(F)NC(=O)N1C=CC=CC=CCO1,0.7950922414451268,1,0,0.35714285714285715,True,,266.31600000000003,3.426300000000002,1,2,True,,3,41.57000000000001,green,green,green,green,6.136426662445068,7.542287349700928,4.51322603476318,True
COCCN1CC2N=CC(=CC=CNC(C)=O)C=C(CNC=N)C(=CC=CF)C=C21,0.3999857100981729,2,0,0.3181818181818182,True,,413.4970000000001,2.394170000000001,3,5,True,,9,89.81,green,yellow,green,green,6.126295008420945,7.708409309387207,5.4840962831741935,True
C=C1C=C2C=CC(=O)c3cc(ccc3N1)C(Cc1ccccc1)=CC=CCCC2,0.632157859900739,4,2,0.14814814814814814,True,LogP>5,379.50300000000016,6.657300000000005,1,2,True,,2,29.1,green,green,green,red,6.115666668732961,7.315627574920654,4.498429518894686,False
O=C1C=CC=CC=CCO1,0.46774124599335126,1,0,0.125,True,,136.14999999999998,1.2118,0,2,True,,0,26.3,green,yellow,green,green,4.9581800169944765,6.486865043640137,3.6566355675683457,False
CNC(=O)[C@H](C)NCCOC1COCCN2CN=C1c1cccc(c1)CC1CC1=CC(=CN)c1c(F)ccc2c1F,0.4656350576744761,5,2,0.41935483870967744,True,MW>500,565.6650000000003,3.1595000000000013,3,7,True,,6,101.21,green,yellow,yellow,green,6.652506164137522,7.617236137390137,6.365648366530689,True
CC=CC(=O)C(C)(N)O,0.400592977797912,0,0,0.5,True,,129.15900000000002,-0.20119999999999988,2,3,True,,2,63.32000000000001,green,yellow,green,green,5.807916664123535,5.992432594299316,3.9088436655575025,False
CC(C)(C)C(C=CN1CC=CC=CCNC1=O)=CC=C1NC=NN1c1ccccc1,0.7276987692988155,3,1,0.25,True,,403.5300000000001,4.504700000000003,2,4,True,,4,59.970000000000006,green,green,green,green,5.555286675135295,7.903165817260742,4.439117890777405,True
CNC(=O)C=CC=CNC(=O)NC1=CC=CCC(=O)N2CC(=NC(F)=COC3=CCOCC3C1)C2,0.3192652459696831,4,0,0.3333333333333333,True,,485.51600000000036,1.9338999999999997,3,6,True,,4,121.36000000000001,green,yellow,yellow,green,6.043230003356934,7.629365921020508,5.977172011862263,True
COC=CC=C1C(F)=CC(F)=C1Cl,0.6270579401524944,1,0,0.1111111111111111,True,,204.60299999999998,3.3598000000000017,0,1,True,,2,9.23,green,green,green,green,5.193560012817382,7.332856178283691,3.9420907390198145,False
CCCCOCC1NC2=NN(C=CC=CC=C1C=O)[SH]2CC,0.42930883981858436,3,0,0.5,True,,323.4620000000001,2.492800000000001,2,5,True,,7,53.93,green,yellow,green,green,5.61546835398674,7.56259822845459,6.062751221395731,False
Fc1ccc(C2=C3CNCC2N3c2cccc(CCNC3Cc4ccc3cc4Cl)c2)c(F)c1,0.5224837051466238,7,3,0.25925925925925924,True,LogP>5,463.9590000000002,5.250800000000004,2,3,True,,6,27.299999999999997,green,yellow,green,yellow,6.848642504612605,7.877054214477539,4.865926057936756,True
Fc1ccc(C(=CP)N=CC=CC2=CN=COC2)cc1,0.6157400508625162,2,1,0.06666666666666667,True,,288.26200000000006,3.5686000000000035,0,3,True,,4,33.95,green,green,green,green,5.606080009460449,7.415345191955566,4.542105338459336,False
CC=CC=CN=C1NC(=O)NC=CCC(=CNN(C)NC[CH]C(C)C)[CH]CO1,0.3790134818492404,1,0,0.4,True,,388.5160000000002,2.5548800000000007,4,6,True,,8,90.02,green,yellow,yellow,green,6.042733102321625,7.548954963684082,5.5387838385615735,True
COC=CNC1=NS2(C)C=CC=C2C2N=CNC(C)=C2CC=CNC(C)NC1,0.5339180221337573,3,0,0.4,True,,402.5680000000002,2.5694,4,7,True,,2,82.07,green,yellow,green,green,5.892560020446777,7.708990097045898,6.341884257420739,True
C=CC(=CC1=C(C=C)CC=CC=CO[CH]C=N1)OC=CC=NC=C(C)F,0.337051778245446,1,0,0.09523809523809523,True,LogP>5,353.4170000000001,5.651090000000004,0,4,True,,7,43.18,green,yellow,green,yellow,5.441590006828308,7.377387046813965,5.576401583252043,True
Nc1cnccc1C1=C2C(=CC1=CF)NCOC2=CC=CC(F)C(F)F,0.7974029081091353,3,1,0.16666666666666666,True,,365.3299999999999,3.7889000000000026,2,4,True,,4,60.17,green,green,green,green,5.523540697828929,7.758640289306641,4.835228450793979,False
C=CC=C1Cc2ccc3cc2OCC(C=C1N=C)N=CNC(=O)NC1CC(C)(C)N1OCCN1CCOCC1N3,0.4866645028999398,5,1,0.4827586206896552,True,MW>500,549.6760000000003,2.8403,3,9,True,,2,112.05,green,yellow,yellow,green,6.467611667315165,7.624456405639648,6.893840700042331,False
CSC=CC1(C=CC=CC(=O)NC(C)C)CC=N1,0.5917813021067417,1,0,0.42857142857142855,True,,264.39399999999995,2.713400000000001,1,3,True,,6,41.46,green,yellow,green,green,6.032639995574951,7.03680419921875,4.470907193928542,True
CCOCCCNC1C=CCOC=CCC=CNC=N1,0.5762292241701276,1,0,0.5333333333333333,True,,279.384,1.9505000000000001,2,5,True,,6,54.879999999999995,green,yellow,green,green,5.790925015211105,6.741070747375488,4.907133671258839,True
C1=CC=C2C(=C3C=C(OC=C1)c1ccc4c(c1)NC=CC4=CC3)OCCOCNNc1ncccc12,0.46110083497800336,7,2,0.13793103448275862,True,LogP>5,478.5520000000003,5.507400000000003,3,7,True,,0,76.67,green,yellow,green,yellow,6.328139998435974,7.753745079040527,5.815481825530607,False
CC=CC=C1CC(=CC=CNC(=O)CC(F)=COC)NC1=O,0.5846071011627939,1,0,0.25,True,,306.33700000000005,2.37,2,3,True,,6,67.43,green,yellow,green,green,6.208411661148071,7.3140974044799805,4.346834580389784,True
COC=CC1=C2C(=CC=C(C)Cl)N2N=Cc2ccccc2N=CN1,0.6680788987815856,3,1,0.1111111111111111,True,,340.814,3.9973000000000027,1,5,True,,3,48.99,green,green,green,green,5.867550003051758,8.040750503540039,4.590559955176936,False
C[C@H]1C=CC=CNC(=O)C=CNC(=O)C2=CC=NCC21[C@H](O)NC=CCc1ccccc1,0.5353452825028936,3,1,0.24,True,,432.52400000000017,2.113699999999999,4,5,True,,5,102.82000000000001,green,yellow,yellow,green,6.064135020494461,7.148617744445801,5.38711978458545,True
CSC(=O)C=O,0.3486205927381078,0,0,0.3333333333333333,True,,104.12999999999998,0.07489999999999997,0,3,True,,1,34.14,green,yellow,green,green,5.416739995002747,4.658352851867676,3.652687471363084,False
C=CC=C[C@H](C)N1C2C=C3C=CC3SC=CC([O-])=C(OC1(C)O)C(C)(C)C=CC2,0.557352141789184,3,0,0.4166666666666667,True,,412.5750000000003,4.1536000000000035,1,5,True,,3,55.760000000000005,green,yellow,green,green,5.768460009733836,7.331477642059326,6.975250312671528,False
CC(=O)NC=CC(=Nc1ccc2c(ccc[nH]1)C1NCc3ccccc3N2N1)C(C)(C)C,0.5335621241237909,4,2,0.28,True,,430.5560000000002,4.665600000000003,4,5,True,,3,84.55,green,yellow,green,green,5.99488998190562,7.257591247558594,5.322298750871008,True
Clc1nccc(OC=CC=Cc2ccccoc3cc2-3)c1Cl,0.34955499349678393,3,1,0.0,True,LogP>5,332.18600000000004,5.6921000000000035,0,3,True,,4,35.260000000000005,green,yellow,green,yellow,6.0412280032475785,6.756124019622803,3.251795472571372,False
CC1=CC=COC=CC=COC=CC=CN(C)C(=O)OC1,0.6831354599245489,1,0,0.1875,True,,289.3310000000001,3.616400000000003,0,4,True,,0,48.0,green,green,green,green,5.219240023612976,6.978077411651611,4.521902075966912,True
C=CC=C1C2=CC(=NNC(C)NC=CC=CC)c3ccc(C)c(c31)C=CC2C,0.39420049361883597,3,1,0.24,True,LogP>5,371.52800000000013,5.486420000000005,2,3,True,,6,36.42,green,yellow,green,yellow,5.730386681715648,8.492692947387695,5.614657056271933,True
N=CC1C2=CNC3N=NCCC(F)=CC3N1c1ccccc1CC=C2,0.770329017556232,4,1,0.3157894736842105,True,,337.40200000000004,3.5145700000000026,2,5,True,,1,63.84,green,green,green,green,5.934210018634796,7.891697883605957,5.801036860314239,False
CC(C)([O-])CCNC(=O)C1CCNC(=O)C=CC=C1OC1=CC=NC1Cc1ccccc1,0.6486320966371122,3,1,0.4,True,,436.5320000000002,1.8040000000000007,2,5,True,,8,102.85,green,green,yellow,green,6.213508008289337,7.051474571228027,4.908941918328657,True
CCCCCNC(=O)C1=CC2=CC(=C2)CC2=C3C=CNC(=O)NC=CC1=C(C3)N2,0.543649565355667,5,0,0.30434782608695654,True,,390.4870000000001,3.3310000000000004,4,3,True,,5,82.26,green,yellow,green,green,5.847910999854405,8.683273315429688,5.586758138940273,True
CC(=O)C1=CC=CCC=C2C3=CC4C=CCC(C)=CN=CC(=CN2N=CC(N1)O4)OCCC=C=C3N,0.42966392871325937,4,0,0.2857142857142857,True,,485.5880000000002,4.025700000000001,2,8,True,,1,101.54,green,yellow,yellow,green,5.861383990478515,7.74835205078125,7.458586452381105,False
CC=NPC(N=CNC1C=CCC=CC=N1)NC1CCCC1=O,0.3244061746387418,2,0,0.5,True,,333.3760000000002,2.1963,2,5,True,,7,78.21000000000001,green,yellow,green,green,5.850213337898254,7.155783653259277,5.813647035005106,True
CC=CN1c2ncc3c(n2)C(=CC=CCNc2ccccc21)C=CCC(=CNC=CC=COC)N3,0.3691235518260925,4,2,0.14285714285714285,True,LogP>5,466.58900000000017,5.990000000000005,3,7,True,,5,74.34,green,yellow,green,yellow,6.5066800270080565,7.323004722595215,5.452790252640915,True
C=CC1(C)C(=O)OC=C2C=NC1c1cncn1C=N2,0.5641379183941417,3,1,0.23076923076923078,True,,256.265,1.4755,0,6,True,,1,68.84,green,yellow,green,green,5.405179996967315,7.600264549255371,6.087556520696915,False
CC,0.3727855551576051,0,0,1.0,True,,30.07,1.0262,0,0,True,,0,0.0,green,yellow,green,green,4.9665900316238405,7.197438716888428,2.7475679189493913,False
O=C1NC2=CC(CF)C=C2C2C=CC=C12,0.6892456617856091,3,0,0.25,True,,203.216,1.6381999999999999,1,1,True,,1,29.1,green,green,green,green,5.067580025672912,8.796913146972656,4.87501442676996,False
C=Cc1cc(F)ccc1C=CC=CC1C(=CN2CC=CC=C(C)C=N2)C=C1CN1CCOCC1=N,0.5286334988609721,4,1,0.2413793103448276,True,LogP>5,470.5920000000003,5.591570000000006,1,4,True,,7,51.92,green,yellow,green,yellow,6.373324008973439,7.941001892089844,4.853364429976774,True
C=C1CCNC(=O)C(N=COCCNC(=O)OC)C=CC=C1Cl,0.4504540436735924,1,0,0.4,True,,341.79499999999996,1.5108999999999997,2,5,True,,5,89.02,green,yellow,green,green,5.94635999250412,6.952477931976318,4.717712741735628,True
CC=NC1=C(Cl)C1=CC=C(C)F,0.5854885522260914,1,0,0.2222222222222222,True,,185.629,3.3408000000000015,0,1,True,,2,12.36,green,yellow,green,green,5.277940010070801,8.200319290161133,4.367964157561683,False
NC=CC=CC1C=CC=CCOC(=CCC(=O)CC2=CCCNC=C3C=CC(=O)C32)C=CCC1,0.436956709605488,3,0,0.3103448275862069,True,,458.6020000000002,4.902100000000004,2,5,True,,6,81.41999999999999,green,yellow,green,green,5.9380633220672605,7.375003337860107,5.813361145401768,True
CC=CC=C1CC[S+](C)=NC1=C1C(=C(F)C=CC)C1F,0.6530699645362912,2,0,0.375,True,,295.398,4.7298000000000044,0,1,True,,2,12.36,green,green,green,green,5.283190012931824,7.820660591125488,5.5776148753529275,False
[2H]NCOC,0.439547123908122,0,0,1.0,True,,62.090101778000005,-0.45100000000000007,1,2,True,,2,35.25,green,yellow,green,yellow,5.162540037155152,4.679870128631592,5.423160926667061,True
C=CC=C(C=CC(=O)C(=C)C=CC=O)c1ccc(F)cc1C,0.4303322076374469,1,1,0.05263157894736842,True,,296.341,4.140120000000003,0,2,True,,7,34.14,green,yellow,green,green,6.177109985351563,7.269553184509277,3.5504702802636796,False
C=CN=C1CC1CCNC1N=CC=CC=CNN(O)c2ccccc2CNC(=O)NC=CCN1,0.3972832431523937,3,1,0.2916666666666667,True,HBD>5,464.57400000000024,2.3113,6,8,True,,5,125.41,green,yellow,yellow,green,6.1258600053787235,7.241329669952393,5.509326180366803,True
C=CC(F)OC1=CC2=NC[SH]3C=NC(=C1F)C=CC2=COC(=O)CC=C3C=CC,0.40329828772887555,4,0,0.19047619047619047,True,,418.4650000000002,4.851800000000003,1,5,True,,4,60.25000000000001,green,yellow,green,green,5.713483344554901,7.691973686218262,7.223799792033629,False
C=CC=C1C2=CC(=CC=CC(=O)NC)C(=O)NC=CC1C=CC=C(CN1C(=O)CCC1=NC)C2=O,0.598437399448069,3,0,0.2222222222222222,True,,472.5450000000003,2.2295,2,5,True,,5,107.94,green,yellow,yellow,green,5.810999999523163,7.891650199890137,5.908292648368614,True
CC=CC=C1C(=O)NC2=CC=CC(C=C(Cl)C(=O)OC=O)CC21,0.37119377057605396,2,0,0.23529411764705882,True,,333.77100000000013,2.5172000000000008,1,4,True,,4,72.47,green,yellow,green,green,5.496401652097702,7.581185340881348,5.042853337201059,True
CNC1=CC=C2C=CC=CC2CNC(=O)NC=CC=C1,0.6828905830371907,2,0,0.1875,True,,269.348,2.141,3,2,True,,1,53.16,green,green,green,green,5.60140500752131,7.8140668869018555,4.808274722376043,True
CC1CNC(=O)NC=C(CNC(=O)N2CC=CC=CCC2)C23C=C1C=C2C=C=CO3,0.6168286913293336,4,0,0.34782608695652173,True,,406.4860000000002,2.6511000000000013,3,3,True,,2,82.7,green,green,green,green,6.0556299856503815,7.658130645751953,6.734547521864249,True
CC1(NN=C(Cc2ccc(F)cc2F)C2=C(N)N=CC2)C=CN=CN1,0.563598624752593,3,1,0.23529411764705882,True,,344.36899999999997,1.9591,3,6,True,,5,87.16,green,yellow,green,green,6.59214164574941,8.143064498901367,4.564367741548872,False
NC1=CC=CCN=CSC=C2C=CC=NN2C12C=C2,0.6863207408951476,3,0,0.14285714285714285,True,,270.36100000000005,2.1679000000000004,1,5,True,,0,53.98,green,green,green,green,5.228618036079407,7.941299915313721,5.549816483964634,False
O=CC(=O)C(=O)CC=CNC(=O)Nc1ccccc1Cl,0.4743541257930617,1,1,0.07692307692307693,True,,294.6940000000001,1.7023999999999997,2,4,True,,6,92.34,green,yellow,yellow,green,6.563939991950988,6.477876663208008,2.9608058653215075,True
C=CC(F)c1ccccc1NC(=O)NC1=CC=CON1N,0.5876846377107356,2,1,0.07142857142857142,True,,290.29800000000006,2.4806999999999997,3,4,True,,4,79.62,green,yellow,green,green,6.307809986591339,7.470239639282227,4.026656208952571,True
C=CC1CCNCC=CC=CC2=NC13CCc1ccc3c(c1)OCC=CC=CN2,0.7106111196658866,5,1,0.32,True,,387.5270000000001,4.1864000000000035,2,4,True,,1,45.650000000000006,green,green,green,green,6.361444999059041,7.442063331604004,6.77160598098062,False
C=CC=CCC1=C(N)C2=CNC(=O)NC3(C=CC=COC3)NC(c3ccccc32)C1C,0.5651356211853713,4,1,0.24,True,,416.5250000000002,3.7622000000000027,4,4,True,,3,88.41,green,yellow,green,green,6.02536004114151,7.722021102905273,6.6308017695278,False
O=CN=CC=C1C=CC(F)=CC1F,0.4745441531937578,1,0,0.1111111111111111,True,,183.15699999999998,1.9013000000000002,0,1,True,,2,29.43,green,yellow,green,green,5.271550008296966,7.416049480438232,5.124950513235876,True
[CH]1CCCCCCCCNC=COCCO1,0.6885221723177035,1,0,0.7692307692307693,True,,226.34,2.9864900000000008,1,3,True,,0,30.49,green,green,green,green,4.954250007629395,6.335878849029541,3.9172169308830744,False
CC=CC1=C2CN=C3N=C1N=NC2C=CC(F)=CC=CCC3=O,0.731231681468646,3,0,0.23529411764705882,True,,310.3320000000001,3.442700000000002,0,5,True,,1,66.50999999999999,green,green,green,green,5.416740029335022,8.409125328063965,6.078578630077841,False
CCN1C=C(c2ccccc2)COC=C2C=CC=NN=C(Oc3ccccc32)C1=O,0.7571890147491432,4,2,0.125,True,,399.45000000000016,4.280200000000003,0,5,True,,2,63.49,green,green,green,green,5.7437600345611575,7.391280174255371,4.603349715087571,True
CCC12NC(=O)C3(CNC(=O)OC1SC=N)NCC(=CCC(C)C(C)C)N3c1ccccc12,0.37377369352026085,4,1,0.5416666666666666,True,,471.62700000000024,3.4998700000000014,4,7,True,,6,106.55,green,yellow,yellow,green,5.962709993521372,7.546206474304199,6.888379733220289,False
CC=CC=C(CF)C(=O)N(C)C=CC,0.5004700345013035,0,0,0.36363636363636365,True,,197.25300000000001,2.4504,0,1,True,,4,20.310000000000002,green,yellow,green,green,5.882400001525879,6.9153218269348145,4.06599035700191,True
C=CN=CC=CC(=O)N1C2C=CC(=CN=CN[CH]C(=O)N1C=C)COC(=O)O2,0.4426832196911721,2,0,0.1111111111111111,True,,384.37200000000024,1.19889,1,8,True,,4,112.89999999999999,green,yellow,yellow,green,5.846190647792816,7.610349655151367,6.579400272880504,True
C=CC=CC(C)C1C=CNCC1C=CNC(=O)CNCCC(C)C,0.4260166458749753,1,0,0.55,True,,331.5040000000001,2.9796000000000014,3,3,True,,10,53.16,green,yellow,green,green,6.726937085692088,7.428844451904297,4.8521953178149575,True
